Date,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMD,AMGN,AMZN,ASML,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CDNS,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTSH,CTXS,DLTR,EA,EBAY,EXPE,FAST,FB,FISV,GILD,GOOG,GOOGL,HAS,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,JD,KLAC,LBTYA,LBTYK,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,MYL,NFLX,NTAP,NTES,NVDA,NXPI,ORLY,PAYX,PCAR,PEP,QCOM,REGN,ROST,SBUX,SIRI,SNPS,SWKS,TMUS,TSLA,TTWO,TXN,UAL,ULTA,VRSK,VRSN,VRTX,WBA,WDAY,WDC,WLTW,WYNN,XEL,XLNX,F,VIS,CF
2017-07-25,49.12,146.8,148.21,75.55,97.95,112.26,158.56,129.35,44.66,14.11,167.06,1039.87,148.99,60.15,234.7,197.05,282.96,2016.91,88.63,36.64,136.44,65.05,106.34,348.0,37.81,148.87,29.84,49.79,132.99,67.7,80.39,70.59,113.66,35.78,150.55,20.46,165.28,63.19,67.93,950.7,969.03,99.09,72.45,166.55,173.85,133.56,32.4,133.96,314.97,91.02,44.46,92.99,32.75,31.65,156.7,61.9,99.79,77.58,41.91,278.97,53.39,71.13,29.9,41.22,38.82,186.97,42.23,295.18,163.99,107.79,186.85,52.68,60.44,107.95,48.47,513.45,52.67,55.36,5.28,76.4,101.6,62.36,339.6,80.85,75.67,69.48,256.61,86.28,100.98,161.97,74.99,103.83,86.1,144.45,131.05,43.32,61.43,9.69,123.86,27.86
2017-07-26,49.51,147.49,149.78,76.69,100.61,114.08,158.69,131.07,45.67,14.76,162.44,1052.8,150.75,61.82,237.2,201.17,295.61,2033.21,89.2,37.18,137.75,64.13,107.57,348.77,37.43,147.82,29.41,50.28,132.8,67.77,80.13,70.92,118.0,36.49,152.86,20.37,165.61,63.51,68.35,947.8,965.31,98.88,72.45,166.83,176.3,137.19,32.47,134.25,314.64,91.26,45.87,94.62,33.04,32.04,160.4,61.47,99.77,79.26,41.89,285.73,53.57,70.99,29.81,41.75,39.19,189.08,41.85,298.3,165.88,108.01,187.43,53.31,60.37,108.64,48.35,515.63,52.6,54.79,5.28,76.69,102.49,62.39,343.85,81.46,76.73,70.24,247.24,86.45,101.82,163.42,73.69,105.2,85.37,143.14,124.47,43.85,62.25,9.5,123.75,26.67
2017-07-27,48.53,144.7,146.2,75.58,109.77,111.52,157.26,133.92,44.32,14.12,158.99,1046.0,149.49,60.37,231.61,201.0,287.95,2025.09,87.32,36.98,134.15,63.04,106.42,366.9,37.5,148.24,29.33,48.29,131.55,67.45,78.38,72.24,117.6,35.63,150.24,20.33,170.44,63.49,69.06,934.09,952.51,99.39,71.7,164.4,174.33,132.72,32.68,133.98,310.62,88.57,45.16,93.75,33.25,32.22,156.99,61.47,100.76,77.57,41.91,286.34,54.03,70.14,30.24,42.11,38.49,182.68,41.52,296.38,160.41,108.41,201.31,55.17,60.02,108.78,47.76,508.41,53.73,56.26,5.71,76.36,102.18,61.62,334.46,79.71,75.73,68.09,249.43,86.54,101.95,156.19,73.79,102.68,84.4,141.72,120.72,44.21,60.84,9.61,123.19,26.6
2017-07-28,49.0,143.68,146.73,75.29,111.43,111.5,173.06,137.99,43.56,13.95,161.2,1020.04,148.8,60.65,231.07,220.0,287.44,2024.06,88.34,37.01,134.1,64.11,106.57,370.26,37.59,148.6,29.28,48.28,131.35,67.07,78.35,71.8,118.25,35.41,155.35,20.21,172.45,63.12,69.96,941.53,958.33,99.08,71.73,167.52,174.92,135.74,33.0,132.78,313.73,88.11,45.22,88.56,33.59,32.62,153.98,61.83,100.06,77.35,41.61,288.57,53.41,70.02,29.28,42.01,38.74,184.04,41.03,299.86,163.04,108.29,200.03,53.43,60.03,108.1,48.11,508.71,53.49,51.06,5.69,76.43,101.0,61.78,335.07,80.1,75.49,67.88,248.6,86.71,102.5,154.15,74.57,103.25,78.03,144.69,121.26,43.75,60.68,9.6,123.37,26.77
2017-07-31,48.96,142.94,146.49,75.07,112.88,110.79,167.23,137.34,42.65,13.61,161.17,987.78,146.65,60.97,227.65,226.35,289.59,2028.5,87.73,36.9,135.41,63.88,105.76,391.97,38.47,154.06,29.21,47.65,130.61,67.07,77.63,72.08,116.74,35.2,152.4,19.94,169.25,64.25,70.1,930.5,945.5,99.21,71.45,166.46,173.85,133.29,33.15,134.32,312.75,88.44,45.17,86.9,33.86,32.77,151.94,61.64,100.88,76.72,41.7,288.12,52.75,69.7,28.12,41.98,38.99,181.66,40.96,297.47,161.17,108.4,204.3,53.51,60.27,108.1,48.39,491.62,53.93,51.04,5.74,76.57,100.15,61.66,323.47,79.48,76.12,67.68,251.21,86.65,101.17,151.82,75.56,102.11,78.17,143.5,121.96,43.89,60.29,9.64,123.22,27.1
2017-08-01,49.56,144.21,147.36,75.01,110.86,111.38,169.43,137.79,42.45,13.71,160.82,996.19,147.22,61.59,229.25,225.6,291.15,2024.59,88.02,36.72,135.18,64.32,106.99,387.42,38.37,155.24,29.4,46.93,131.26,67.25,78.25,73.01,116.92,35.38,148.72,19.95,169.86,64.64,69.74,930.83,946.56,99.27,71.09,154.68,172.3,128.76,33.97,134.53,313.66,87.27,45.55,86.9,34.4,33.25,150.03,61.61,101.79,77.0,41.32,288.58,53.12,69.58,28.34,42.19,38.59,182.03,41.09,294.71,163.14,109.16,208.16,52.56,59.03,107.46,48.59,472.0,54.2,51.75,5.67,76.77,99.58,63.07,319.57,79.93,76.43,67.86,255.27,86.56,99.37,153.2,75.99,103.51,78.68,144.21,120.7,44.13,60.57,9.41,122.93,26.98
2017-08-02,48.97,151.02,147.13,74.89,109.41,109.13,167.99,137.97,41.13,13.37,161.12,995.89,147.32,60.65,233.83,221.96,288.0,2021.37,87.64,36.05,134.85,63.6,105.34,385.54,38.06,156.75,29.28,46.49,130.76,66.29,77.76,72.97,116.83,35.37,149.14,19.95,169.3,61.99,69.87,930.39,947.64,98.17,70.31,151.21,197.85,125.71,34.24,133.65,310.99,87.39,45.25,84.44,34.37,33.05,144.4,61.23,100.21,76.51,41.77,286.3,53.04,69.28,28.63,42.08,36.92,180.74,40.96,286.05,163.04,108.94,209.66,52.34,59.38,107.17,48.38,476.82,54.25,52.41,5.56,76.04,99.73,63.63,325.89,79.39,76.05,67.44,247.97,83.26,99.41,157.55,75.9,100.08,77.48,143.49,118.77,44.26,59.33,9.45,123.29,26.52
2017-08-03,49.06,149.52,147.79,74.05,106.1,107.88,170.46,136.72,41.1,13.24,160.86,986.92,148.44,63.13,231.0,227.39,286.09,2027.98,89.52,36.21,135.9,63.1,106.09,384.3,37.76,153.48,29.32,47.58,129.93,67.68,76.19,73.53,118.85,35.18,149.68,19.76,168.59,61.99,68.51,923.65,940.3,97.39,70.27,154.09,198.46,125.98,34.35,134.25,311.39,87.28,45.3,83.45,34.48,33.15,141.88,60.5,100.37,77.33,41.12,292.08,53.14,69.17,27.83,41.55,34.7,179.23,40.48,288.76,165.11,108.73,205.6,51.94,59.53,107.81,48.17,467.11,53.49,52.65,5.52,76.1,97.2,63.73,347.09,89.09,76.1,68.19,251.28,81.74,100.05,154.03,75.91,100.91,77.61,141.92,119.13,44.63,59.95,9.39,123.76,28.36
2017-08-04,49.3,150.3,147.71,73.9,105.74,108.39,169.3,136.64,41.22,13.12,160.56,987.58,149.2,61.2,229.97,226.05,288.27,2032.77,89.7,36.2,136.7,62.6,106.14,384.63,37.67,152.05,29.54,47.07,130.76,68.87,76.83,74.11,117.22,35.09,147.41,20.35,169.62,61.54,67.4,927.96,945.79,96.97,70.08,152.6,194.47,128.7,34.18,134.01,310.36,88.49,46.4,83.33,34.61,33.25,142.97,61.76,101.69,80.02,41.19,260.2,52.71,69.68,27.92,41.31,32.92,180.27,40.32,290.96,165.83,110.46,205.05,51.89,60.39,107.88,47.87,468.76,54.46,52.42,5.45,76.61,98.24,64.52,356.91,87.71,76.16,68.91,250.2,82.3,99.31,154.54,75.92,101.17,74.54,144.23,120.24,44.5,60.31,9.41,124.15,29.74
2017-08-07,49.09,152.63,148.44,74.93,106.48,109.82,174.01,138.33,42.31,13.43,161.23,992.27,150.64,61.69,232.98,227.16,291.01,2042.64,89.05,36.63,137.06,62.9,106.83,381.02,37.68,152.54,29.58,47.92,130.23,67.33,77.13,75.53,116.96,35.57,145.24,19.99,171.98,62.04,67.66,929.36,945.75,96.53,72.07,155.49,199.58,132.0,34.3,133.77,312.21,88.62,47.56,86.32,34.37,33.1,148.49,62.51,102.8,81.45,41.67,255.91,52.87,69.41,28.59,42.28,32.0,181.33,40.32,294.15,170.93,110.99,205.09,51.75,60.36,108.42,47.95,470.1,54.01,52.6,5.49,77.15,100.11,64.26,355.17,90.52,76.86,68.39,248.81,81.95,99.32,156.47,76.35,100.8,74.36,144.17,122.8,44.71,60.83,9.38,124.11,29.49
2017-08-08,48.53,153.85,147.81,75.03,103.01,108.35,173.62,136.04,42.26,13.11,160.41,989.84,149.38,60.53,231.99,229.45,289.26,2049.0,85.46,36.8,135.27,62.68,106.46,389.75,37.97,153.32,29.42,48.42,129.2,68.0,75.44,75.75,116.5,35.82,142.12,19.72,171.23,61.79,67.5,926.79,944.19,95.04,68.24,154.77,197.61,130.7,34.28,133.31,311.46,88.86,48.15,85.07,33.82,32.52,148.4,62.53,100.65,81.11,41.34,251.66,52.63,69.78,28.84,41.83,31.79,178.36,40.27,295.5,168.9,111.01,203.07,50.91,59.79,108.19,47.57,469.68,54.51,51.79,5.45,76.82,100.33,63.9,365.22,91.52,77.12,67.79,250.64,81.32,98.73,153.26,75.94,101.11,74.7,144.25,123.12,44.94,60.53,9.36,123.8,29.08
2017-08-09,47.95,154.79,148.35,74.09,104.1,107.45,175.77,136.85,42.17,12.83,160.28,982.01,149.8,60.58,229.97,230.3,288.74,1906.8,85.16,36.56,135.57,62.02,107.42,400.9,38.65,152.46,29.37,48.96,129.11,68.7,74.92,74.92,116.11,35.54,144.05,20.0,171.18,61.65,68.08,922.9,940.08,93.7,66.53,154.51,199.23,130.08,34.45,133.94,314.48,90.09,47.84,85.82,34.26,33.13,147.88,61.89,98.13,80.13,41.18,251.26,52.03,69.48,28.58,41.22,32.08,175.78,39.85,301.07,170.69,111.11,203.17,50.79,59.18,108.12,48.01,474.09,54.63,51.04,5.45,76.85,100.34,63.8,363.53,90.97,76.96,67.06,253.08,80.96,99.77,152.58,76.13,101.16,74.38,143.85,122.91,44.78,60.12,9.38,123.66,29.44
2017-08-10,47.22,149.86,144.92,73.0,103.38,104.98,171.23,132.3,40.46,12.12,156.18,956.92,146.5,59.42,222.16,222.57,281.15,1849.62,81.96,36.19,130.37,61.13,104.99,398.68,38.74,152.24,28.8,48.13,126.7,67.74,73.4,73.08,113.99,34.47,139.81,19.66,167.4,61.24,66.98,907.24,923.59,91.66,65.62,151.06,194.65,122.12,34.02,132.31,309.79,90.02,46.09,82.68,33.97,32.91,142.39,60.25,96.36,77.87,40.99,232.4,52.52,68.46,27.49,40.56,32.29,169.14,38.95,271.64,163.39,110.16,197.22,50.67,57.42,107.89,47.62,460.08,53.42,50.41,5.4,75.65,97.33,62.47,355.4,88.32,75.16,65.24,246.87,80.02,97.74,148.54,74.7,98.14,72.73,142.62,119.29,45.12,59.19,9.26,121.93,28.41
2017-08-11,47.02,151.95,146.47,74.15,103.29,108.01,173.56,132.93,41.47,12.23,156.48,967.99,147.49,59.95,225.35,223.49,283.68,1854.17,82.4,36.34,130.61,61.64,105.94,394.49,39.1,152.25,29.23,48.55,126.24,68.32,73.34,73.5,115.45,34.53,140.75,19.77,168.08,61.42,66.7,914.39,930.09,91.4,66.89,153.02,194.25,124.1,33.77,133.72,314.08,92.57,45.9,85.32,34.02,32.9,146.98,59.76,96.25,78.8,41.29,239.91,53.82,69.51,28.01,41.01,30.88,171.4,39.14,268.49,154.68,110.24,198.91,50.17,57.07,108.01,47.97,466.59,54.16,50.51,5.47,76.27,98.84,63.61,357.87,89.3,75.66,65.87,251.05,80.06,97.95,153.78,75.61,99.38,73.38,143.75,118.92,44.7,59.82,9.26,122.08,28.45
2017-08-14,47.47,154.23,149.16,75.91,104.13,108.9,174.16,133.96,42.14,12.76,158.55,983.3,148.87,61.08,231.57,223.69,286.05,1873.95,83.17,37.01,132.96,62.43,108.25,401.08,39.85,153.48,29.58,49.01,128.77,69.51,74.55,74.62,117.11,34.68,143.74,20.04,170.75,62.03,67.08,922.67,938.93,92.05,66.38,155.32,194.8,126.28,34.21,135.96,321.52,94.14,44.25,86.42,34.51,33.51,151.07,59.93,96.89,80.53,41.4,236.7,53.95,70.55,29.24,41.98,29.63,171.0,39.65,266.44,167.01,110.55,198.44,50.8,57.64,109.24,48.72,474.54,53.39,50.55,5.52,77.28,101.04,63.78,363.8,90.71,76.74,66.71,248.47,80.87,98.85,154.49,76.36,102.37,76.07,145.84,121.33,44.93,60.54,9.38,123.4,28.18
2017-08-15,47.19,155.92,150.36,75.97,105.92,109.8,177.97,135.21,42.24,13.02,158.1,982.74,148.73,61.16,234.14,225.33,287.92,1860.84,83.08,37.22,131.37,62.96,107.76,397.73,39.47,152.48,29.81,49.38,128.97,69.34,73.67,73.44,117.43,34.73,143.23,19.84,171.0,62.35,67.36,922.22,938.08,92.13,65.86,154.67,193.92,126.37,33.89,134.57,328.46,95.18,44.05,85.96,34.33,33.25,152.65,59.5,97.21,80.79,41.55,235.83,54.01,70.57,29.68,41.88,30.13,168.5,39.6,263.82,165.61,110.86,196.0,51.42,57.34,110.29,49.01,472.57,51.7,50.48,5.5,78.23,101.35,63.88,362.33,90.66,76.65,66.96,237.67,80.83,98.57,152.72,75.99,101.9,76.98,145.42,129.11,45.21,60.03,9.32,123.04,28.26
2017-08-16,47.08,155.29,151.8,76.07,105.47,110.49,178.46,136.55,42.8,12.63,159.36,978.18,149.91,62.07,233.89,226.14,294.08,1855.72,83.07,37.56,131.26,63.48,108.89,400.78,39.23,155.77,30.04,48.65,129.15,69.72,75.0,74.44,119.25,34.83,144.91,20.0,170.0,62.42,67.57,926.96,944.27,92.72,66.79,155.21,194.15,124.34,33.71,135.01,329.63,95.11,43.65,86.77,34.51,33.34,155.52,59.76,97.12,80.67,41.86,241.65,54.31,70.99,30.69,42.21,30.47,169.98,40.01,266.2,163.79,110.82,201.58,52.02,56.95,110.41,48.5,468.54,53.0,50.82,5.49,79.09,101.48,64.28,362.91,92.02,77.13,66.92,243.43,81.08,99.23,151.37,76.49,106.2,78.84,144.59,129.16,45.4,60.09,9.28,123.21,28.17
2017-08-17,44.77,152.31,148.23,73.69,99.37,107.89,169.36,134.63,41.51,12.34,156.03,960.57,146.96,60.57,227.92,221.05,284.42,1812.97,80.98,36.84,127.58,62.88,106.82,393.36,38.3,154.61,28.83,47.2,127.07,68.1,73.25,74.34,116.47,34.33,140.39,19.31,166.91,60.54,66.64,910.98,927.66,91.04,66.51,151.9,191.2,121.74,33.11,131.63,324.37,94.71,40.8,84.78,33.39,32.44,150.99,58.96,94.74,78.6,41.12,233.95,53.71,69.78,29.62,40.64,30.56,166.09,37.32,261.46,160.14,110.51,200.63,50.86,55.82,109.75,47.56,464.02,51.99,50.38,5.38,76.76,97.91,62.99,351.92,90.94,74.97,64.7,241.43,80.34,97.93,148.54,76.14,102.9,75.75,142.7,127.43,45.15,58.76,9.14,121.05,27.19
2017-08-18,44.3,151.97,147.97,73.86,99.12,108.56,168.61,133.4,42.64,12.37,155.54,958.47,148.53,61.2,230.15,220.69,281.77,1810.0,80.92,36.95,127.65,63.76,107.29,392.97,38.54,153.16,28.21,47.11,128.44,67.94,73.43,74.25,116.88,34.26,139.97,18.88,167.41,60.18,66.43,910.67,926.18,89.49,66.47,150.44,189.32,121.19,32.96,131.28,328.1,94.45,40.13,85.24,33.4,32.39,152.92,58.13,94.92,78.53,40.68,235.9,54.05,69.87,30.38,40.53,30.72,166.54,37.12,258.34,160.17,110.49,197.92,50.87,55.69,109.02,47.24,467.98,57.54,50.06,5.39,77.22,97.91,63.0,347.46,92.07,74.8,64.75,244.2,80.09,98.2,148.13,75.33,101.4,76.41,143.07,127.7,45.46,58.47,9.08,120.61,27.07
2017-08-21,44.45,151.69,149.26,73.82,97.67,109.75,167.98,133.43,41.69,12.05,156.35,953.29,147.88,60.97,230.38,222.48,283.15,1801.54,80.6,36.99,127.43,64.44,107.44,396.45,38.81,153.15,28.5,47.03,129.66,67.4,73.81,74.25,116.84,33.73,141.26,18.55,167.78,60.38,66.88,906.66,920.87,88.86,66.99,150.41,190.68,120.89,32.88,133.04,327.57,95.16,41.26,84.06,33.71,32.69,150.93,59.44,95.94,78.48,40.84,241.7,54.36,69.54,29.56,40.38,30.44,166.76,36.75,262.55,157.84,110.39,197.8,51.59,55.91,109.63,47.29,469.74,57.09,50.48,5.42,77.95,96.76,62.83,337.86,91.98,74.72,64.85,234.21,80.51,98.96,149.01,75.87,101.32,77.01,143.55,128.4,45.65,58.58,9.08,120.68,27.21
2017-08-22,44.16,154.17,152.25,75.22,98.46,111.01,172.55,138.2,42.88,12.17,158.13,966.9,150.59,63.42,235.52,226.11,286.72,1818.2,81.46,37.45,130.29,64.88,108.91,397.05,39.33,154.74,29.05,48.21,131.01,68.02,74.71,74.95,119.03,34.29,144.07,19.21,169.64,61.31,67.57,924.69,940.4,88.59,67.18,152.82,194.76,123.86,32.62,135.24,332.2,95.69,42.15,86.6,34.39,33.29,156.08,59.8,99.09,79.62,41.15,243.04,55.38,70.51,30.45,41.01,30.73,169.34,36.51,264.71,161.35,110.39,197.99,51.9,56.97,109.31,47.63,478.65,57.7,51.72,5.56,78.84,98.68,64.38,341.35,94.95,75.53,64.7,231.65,81.48,100.24,155.48,76.51,104.89,79.58,144.09,128.88,45.58,58.78,9.15,122.0,27.27
2017-08-23,42.76,154.36,151.1,75.12,98.21,110.65,172.85,135.67,42.47,12.48,157.13,958.0,149.64,63.17,237.12,224.99,282.64,1813.02,81.4,37.34,129.19,64.28,108.06,390.33,38.67,155.39,28.72,47.2,129.84,67.89,74.0,74.32,118.18,34.37,144.53,19.1,168.71,61.08,67.93,927.0,942.58,88.0,66.85,153.61,193.62,123.65,32.63,132.66,328.89,94.9,42.44,86.37,33.64,32.62,154.07,60.34,97.57,79.8,40.83,243.29,55.16,70.09,30.45,41.42,30.32,169.06,36.48,264.6,164.58,110.34,195.26,51.59,56.58,108.73,47.52,477.15,57.44,51.37,5.46,78.53,98.39,64.0,352.77,94.4,75.66,62.83,232.06,80.65,101.02,153.25,76.58,103.79,81.1,143.03,127.55,45.8,61.34,9.2,120.98,26.98
2017-08-24,41.74,153.67,150.81,75.31,99.29,110.61,175.31,137.78,42.18,12.5,158.02,952.45,149.69,62.6,235.39,224.86,285.45,1815.51,82.45,37.18,130.05,64.56,109.17,389.23,38.18,147.55,29.02,46.72,129.01,67.7,74.06,78.5,117.82,34.36,146.34,19.1,167.74,60.76,68.19,921.28,936.89,89.06,67.08,152.57,193.96,123.82,32.68,132.48,330.19,94.38,42.07,85.28,33.53,32.6,151.33,60.02,97.1,79.6,39.67,243.37,54.98,70.06,30.22,42.19,30.21,168.13,36.62,259.35,163.98,110.05,196.44,51.38,56.41,107.74,47.76,485.26,56.86,51.23,5.48,78.55,98.19,63.97,352.93,95.25,76.0,61.48,233.71,79.7,101.5,156.08,75.77,104.37,82.15,143.0,126.94,45.78,61.55,9.2,120.62,27.07
2017-08-25,44.01,154.24,151.45,75.03,99.29,114.97,172.55,137.54,41.78,12.43,157.82,945.26,150.44,61.76,226.66,225.55,285.06,1793.48,81.88,37.4,129.68,64.76,108.71,388.79,38.24,148.64,29.21,47.18,129.62,67.66,74.08,80.39,116.93,34.16,145.68,19.24,166.32,61.16,67.98,915.89,930.5,89.2,67.28,151.08,192.19,121.76,32.64,134.45,326.21,95.46,40.87,85.45,33.75,32.74,150.41,60.21,97.79,79.54,39.29,246.16,55.22,70.19,30.29,41.61,30.53,165.95,36.36,256.25,162.61,110.27,202.28,52.01,56.58,107.39,47.34,477.8,57.89,51.63,5.48,78.49,97.69,63.74,348.05,94.64,75.74,63.36,212.36,79.12,101.44,153.27,76.37,103.57,82.88,143.5,127.46,45.8,62.05,9.3,121.21,27.03
2017-08-28,43.72,155.8,151.79,75.48,99.45,111.48,175.11,139.02,42.09,12.23,159.72,946.02,150.35,61.93,224.5,219.99,292.3,1789.91,82.58,37.77,131.65,64.14,109.03,389.23,38.37,148.74,29.3,47.8,129.65,67.83,74.31,80.38,118.73,34.29,139.11,19.3,167.24,61.42,68.81,913.81,928.13,88.67,66.5,150.44,197.05,123.54,32.62,134.99,328.67,96.89,40.35,86.45,33.78,32.69,153.09,60.13,97.84,80.63,39.12,242.29,55.16,70.2,31.08,41.7,30.83,167.12,36.17,255.75,163.76,110.6,198.06,52.26,56.92,107.11,47.66,479.22,57.54,51.67,5.48,78.79,96.47,63.72,345.66,95.81,75.54,63.15,207.75,78.68,102.21,153.4,76.39,103.5,83.17,142.65,126.75,45.96,62.46,9.27,121.26,27.07
2017-08-29,43.34,157.19,152.14,75.58,99.79,111.27,173.99,138.38,42.47,12.15,160.14,954.06,151.35,62.65,223.1,220.69,293.58,1807.06,82.98,37.91,132.44,64.78,109.05,388.82,38.2,149.73,29.24,48.27,128.79,67.53,75.12,79.7,119.23,34.68,140.53,19.22,168.05,61.51,69.78,921.29,935.75,88.85,66.05,150.32,195.94,124.97,32.7,135.1,329.13,97.8,40.84,87.26,33.59,32.59,154.66,58.32,97.37,80.7,39.68,240.65,55.37,70.41,31.48,41.68,30.5,168.81,35.88,254.14,163.49,110.35,197.02,52.35,57.6,107.38,47.66,479.03,57.21,51.39,5.52,78.8,97.25,63.47,347.36,95.79,75.79,62.89,211.78,78.97,101.62,152.89,76.64,104.41,82.72,142.53,128.03,45.92,63.02,9.32,122.11,26.89
2017-08-30,43.1,157.61,153.67,79.54,100.56,113.29,174.88,138.45,43.87,12.67,161.46,967.59,151.02,64.82,227.06,223.88,303.75,1813.0,87.65,38.36,134.34,65.63,110.17,393.37,38.83,150.58,29.72,48.88,129.57,67.55,75.68,79.72,121.97,35.16,140.0,19.52,169.92,61.6,74.83,929.57,943.63,89.28,66.52,152.71,199.74,138.27,32.85,137.02,332.01,97.53,41.94,88.33,33.81,32.81,157.21,57.61,100.69,82.48,39.44,246.5,55.95,71.33,31.61,42.43,30.59,174.69,36.06,264.13,164.46,110.44,198.09,52.38,58.41,107.49,47.94,487.12,56.96,51.79,5.59,79.6,99.57,64.25,353.18,97.65,76.99,62.02,213.57,79.6,102.52,156.29,76.98,107.54,82.93,142.43,128.83,45.9,63.33,9.4,122.6,26.99
2017-08-31,43.51,158.24,155.16,79.49,101.07,114.46,176.74,142.41,43.53,13.0,165.29,980.6,152.48,64.7,232.64,228.05,316.56,1852.08,90.19,39.29,138.93,67.27,111.87,398.54,38.63,152.83,29.92,48.68,130.77,68.62,76.87,79.64,121.5,35.59,144.8,19.8,171.97,61.85,77.12,939.33,955.24,92.06,68.11,155.43,204.46,137.41,33.02,138.47,334.89,96.66,41.91,88.48,34.0,33.03,158.15,57.55,100.63,83.56,38.52,258.2,55.82,72.06,31.97,43.45,31.48,174.71,36.47,264.39,168.19,110.99,196.13,52.75,58.63,108.03,48.08,496.9,56.98,52.11,5.64,80.42,100.93,64.71,355.9,97.79,77.46,61.96,221.01,80.49,103.75,160.54,76.71,109.69,81.06,143.1,131.57,45.92,63.3,9.48,123.25,27.03
2017-09-01,44.07,158.29,155.06,80.17,101.91,113.71,176.38,144.08,43.51,13.19,166.16,978.25,153.43,64.27,233.25,232.64,321.01,1850.82,90.67,38.69,139.38,67.76,110.89,392.48,39.06,154.29,30.0,48.27,130.33,68.67,77.18,81.06,119.31,35.81,144.67,19.71,172.02,61.5,77.16,937.34,951.99,92.14,68.05,154.98,207.15,138.03,33.04,138.91,335.58,97.11,41.99,88.85,33.9,33.0,158.99,61.69,100.84,84.57,38.72,251.65,56.08,71.26,32.6,43.76,31.57,174.74,36.46,258.69,169.21,110.93,196.99,52.79,58.21,108.14,47.88,504.0,57.44,52.18,5.58,80.41,101.13,64.16,355.4,95.88,77.2,62.43,221.73,80.42,103.94,162.24,76.45,108.84,83.03,142.75,135.76,45.79,63.24,9.75,123.58,27.96
2017-09-05,42.71,156.38,154.28,78.86,101.03,113.77,179.33,144.72,42.91,12.92,164.33,965.27,151.02,64.2,229.85,225.3,315.83,1842.89,90.49,38.24,139.35,67.04,110.02,393.32,38.68,155.17,29.37,47.5,129.1,68.39,75.68,82.49,118.21,35.55,144.07,19.51,170.72,60.93,76.06,928.45,941.48,89.5,67.59,155.81,207.22,135.34,32.97,138.56,340.48,96.39,41.4,88.46,33.81,32.84,156.36,61.56,99.37,83.26,38.58,256.37,56.35,70.95,32.07,43.25,31.59,174.52,35.83,257.91,164.69,110.46,200.38,52.46,57.71,108.16,46.02,494.36,57.51,52.37,5.49,80.01,102.43,63.64,349.59,97.09,76.56,61.1,223.9,80.06,102.54,159.07,76.68,108.16,82.19,142.14,134.89,46.06,61.82,9.76,122.29,27.12
2017-09-06,43.09,156.22,153.76,78.39,102.57,113.79,176.63,145.12,43.15,12.86,165.85,967.8,152.65,63.16,230.16,226.97,317.36,1842.45,89.84,38.27,140.16,67.12,111.02,402.5,39.16,154.89,29.6,48.69,129.21,68.77,75.05,82.73,117.0,36.21,140.92,19.66,172.09,61.21,76.42,927.81,942.02,87.76,67.62,156.87,207.42,135.86,33.67,138.16,340.79,96.86,41.64,89.25,34.36,33.3,157.23,61.49,98.9,82.9,38.45,257.61,56.33,70.74,32.25,43.36,32.24,179.25,36.65,259.82,164.59,110.2,202.28,52.91,57.67,108.61,46.41,500.22,57.82,51.59,5.5,80.0,101.71,63.79,344.53,95.82,76.76,60.33,228.0,80.5,102.79,157.08,76.96,108.5,82.25,142.28,135.72,45.98,61.44,9.88,122.42,29.1
2017-09-07,42.64,155.59,155.47,77.48,103.95,114.05,179.99,143.5,43.63,12.63,168.02,979.47,156.92,64.97,227.55,233.18,323.9,1845.37,90.43,38.43,141.76,68.48,111.42,395.64,36.72,155.3,29.5,49.91,128.96,69.25,74.07,83.23,118.93,37.44,140.51,19.46,173.21,61.42,78.74,935.95,949.89,86.83,68.56,157.95,210.2,134.34,33.46,138.03,345.49,98.47,41.83,90.02,33.06,32.13,160.64,61.3,98.86,84.12,38.8,258.41,56.36,71.65,32.79,43.18,31.91,179.0,36.5,263.68,165.36,110.69,200.38,52.74,59.07,109.21,46.34,471.92,57.23,50.79,5.45,79.79,101.96,63.34,350.61,99.5,76.7,58.58,230.53,81.43,103.48,159.41,76.77,109.82,81.2,142.52,137.97,46.28,61.64,9.8,122.38,29.54
2017-09-08,42.4,153.06,155.34,76.85,103.46,114.44,181.44,141.19,42.79,12.25,167.96,965.9,155.81,64.08,225.3,229.23,326.33,1838.57,90.1,38.24,140.5,68.83,112.63,392.9,36.34,153.38,29.24,49.59,129.52,68.94,73.86,82.83,118.28,37.23,138.01,19.81,170.95,61.33,78.4,926.5,941.41,88.16,68.76,157.49,209.68,129.46,33.13,138.58,347.53,99.54,41.15,89.11,32.62,31.56,157.93,62.34,100.48,83.34,38.49,259.71,56.32,71.3,32.45,42.72,32.1,176.42,36.45,261.71,162.49,110.34,199.1,52.63,59.75,107.39,45.66,471.49,57.2,50.81,5.38,79.54,100.24,62.74,343.4,99.62,76.12,58.38,226.98,81.91,103.31,158.83,76.61,107.9,79.9,146.35,136.72,46.6,61.01,9.76,122.98,29.88
